date,CPI,Salary,M1A(期底）金額,M1B(期底),M2(期底),準備貨幣（通貨淨額）,重貼現率,基準放款利率,連鎖實質值_GDP合計_金額(新台幣百萬元),連鎖實質值_國內需求_金額(新台幣百萬元),連鎖實質值_民間消費_金額(新台幣百萬元),連鎖實質值_政府消費_金額(新台幣百萬元),連鎖實質值_資本形成_金額(新台幣百萬元),連鎖實質值_國外淨需求_金額(新台幣百萬元),連鎖實質值_商品與服務輸出_金額(新台幣百萬元),連鎖實質值_商品與服務輸入_金額(新台幣百萬元),道瓊工業指數(DJI),那斯達克指數(IXIC),標準普爾指數(GSPC),上證指數(SSEC),深圳成指(SZSC1),日經指數(N225), 摩台指 ,美元指數(DXM8), 費城半導體(SOX) , 黃金價格(Gold) ,WTI原油(WTIoil),十年期美債利率(TNXbond),台幣兌美元匯率(USD_TWD),台股成交量,外銷訂單指數(Index 2011=100),工業及服務業受僱員工淨進入率(%),核發建照面積(千平方公尺),半導體設備進口值(新台幣百萬元),工業生產指數(Index 2016=100),電力(企業)總用電量(十億度),製造業銷售量指數(Index 2016=100),批發、零售及餐飲業營業額(十億元),非農業部門就業人數(千人),海關出口值(十億元),機械及電機設備進口值(十億元),失業率(單位：％),台股加權指數,預測台股指數漲跌
2009/9/1,0.0013,0.0256,-0.0199,0.0096,0.0034,0.0023,0,0,0,0,0,0,0,0,0,0,0.0277,0.0439,0.0345,-0.0606,0,-0.0134,-0.0098,-0.0171,0.069,0.0516,-0.0235,-0.0519,-0.0094,0.267,-0.032,0.38,0.087,0.0636,-0.013,-0.0939,-0.0466,0.0039,0.0024,0.0962,0.0654,0.0099,0.0678,持平
2009/10/1,-0.0003,-0.0177,0.0515,0.0326,0.0069,0.0076,0,-0.0015,0.0701,0.064,0.0296,0.0153,0.1981,0.229,0.0813,0.0735,0.0231,0.0183,0.0221,0.0415,0,-0.0218,-0.0292,-0.0132,-0.0046,0.0457,0.0915,-0.0079,-0.0075,0.0661,0.0809,0.26,-0.1504,-0.0547,0.0439,0.1158,0.0278,0.0075,-0.0011,0.0051,0.0567,-0.0147,0.0366,持平
2009/11/1,-0.0036,-0.0196,0.0201,0.0101,0.0009,0.0122,0,-0.0123,0,0,0,0,0,0,0,0,0.0376,0.0097,0.0191,0.0657,0,-0.0422,0.1286,-0.01,-0.0258,0.0785,0.0306,0.0087,0.0003,-0.1705,0.0303,0.26,0.4453,0.5843,0.0143,-0.0844,0.0008,0.0219,0.0028,0.0211,0.0031,-0.0132,0.003,持平
2009/12/1,-0.0003,0.0956,0.022,0.0249,0.0113,0.0175,0,-0.0062,0,0,0,0,0,0,0,0,0.0201,0.036,0.0205,0.0043,0,0.0548,0.03,0.0219,0.1074,0.0024,-0.0453,0.0546,-0.0017,0.271,-0.0238,0.42,-0.205,0.0323,-0.0011,-0.07,0.0053,-0.018,0.0064,0.0121,0.1158,-0.0168,0.0296,持平
2010/1/1,0.006,0.2565,0.0027,0.0022,0.0033,0.0237,0,0.0004,0.0164,0.0178,-0.0053,-0.0109,0.0917,-0.1874,0.063,0.0781,0.0036,0.0212,0.0119,-0.0175,0,0.0484,-0.0166,0.0122,0.0161,-0.0108,0.0509,0.0365,-0.0117,0.011,0.011,0.4,0.4451,-0.0731,0.0597,0.0793,0.0667,0.0277,0.0013,-0.0057,-0.0606,-0.0205,0.0334,下降
2010/2/1,0.0014,0.2501,0.0079,0.0061,0.0047,0.134,0,0,0,0,0,0,0,0,0,0,-0.0245,-0.0323,-0.0306,-0.0559,0,-0.0456,-0.0819,0.0292,-0.0499,-0.0167,-0.0249,-0.0089,0.0059,-0.5782,-0.0538,0.33,-0.3419,-0.1162,-0.0365,-0.1129,-0.0378,-0.0526,0.001,0.0795,0.0205,-0.0105,-0.0824,上升
2010/3/1,0.0007,-0.3941,-0.0178,-0.0068,-0.0003,-0.0782,0,0,0,0,0,0,0,0,0,0,0.0453,0.0765,0.0577,0.0234,0,0.0488,0.1803,0.0067,0.0795,0.0147,0.0633,0.0111,-0.0075,0.8534,-0.099,-0.25,0.1036,0.0251,-0.1181,-0.0911,-0.164,-0.076,-0.0019,-0.2302,-0.1411,0.0141,0.0462,持平
2010/4/1,0.0006,-0.0121,0.0086,0.0106,0.0033,-0.0096,0,0.0016,0.0211,0.0131,0.0109,0.0051,0.0226,0.2513,0.0409,0.0313,0.0351,0.048,0.0393,-0.0011,0,0.0439,0.0622,0.007,0.0791,0.0333,0.0404,0.0272,-0.011,0.0837,0.2419,0.57,0.5696,0.7586,0.2218,0.3144,0.288,0.123,0.0008,0.3965,0.399,-0.0156,0.0356,下降
2010/5/1,-0.0031,0.0216,0.0069,-0.0102,-0.0011,-0.0037,0,0,0,0,0,0,0,0,0,0,-0.0499,-0.0632,-0.0603,-0.1282,0,-0.093,-0.1259,0.0514,-0.0763,0.0456,-0.1237,-0.1065,0.012,-0.1974,-0.0219,0.36,-0.1626,-0.1686,0.0091,-0.0849,0.0043,0.0039,0.0032,-0.0713,-0.1102,-0.0494,-0.0653,持平
2010/6/1,0.0029,0.0108,0.0251,0.0109,0.0039,0.0023,0.1,0,0,0,0,0,0,0,0,0,-0.0325,-0.0362,-0.0371,-0.0453,0,-0.0315,-0.0895,0.014,-0.0098,0.0255,0.0174,-0.0641,0.0111,-0.1711,-0.0056,0.38,0.1242,0.0056,0.0239,0.0455,-0.0105,0.0051,0.0044,0.1599,0.0769,-0.0464,-0.019,持平
2010/7/1,0.002,-0.0008,-0.0052,0.0131,0.0063,-0.0011,0,0.0093,0.0103,0.0155,0.0094,0.0054,0.0348,-0.1436,0.016,0.0248,0.0062,-0.0112,-0.0033,-0.0189,0,-0.0328,0.0618,-0.0395,-0.0001,-0.0348,0.013,-0.0657,-0.0027,0.3613,0.0262,0.31,-0.0158,-0.0877,0.0138,0.0779,0.0015,0.0255,0.0027,-0.0853,-0.019,0.0039,0.0347,持平
2010/8/1,-0.0007,-0.028,0.0256,0.0138,0.0038,-0.0033,0,0.0139,0,0,0,0,0,0,0,0,0.0125,-0.0023,0.0069,0.0573,0,-0.0208,0.0175,-0.013,-0.0609,0.0216,0.0037,-0.0989,-0.007,0.2038,-0.008,0.94,-0.1027,0.0539,0.0281,-0.0017,0.0248,0.0242,0.0058,0.0446,0.03,0.0078,0.0321,持平
2010/9/1,0.0005,0.0659,-0.0287,0.0054,0.0034,0.0073,0,0,0,0,0,0,0,0,0,0,0.0239,0.0422,0.032,0.0034,0,0.0075,0.0691,-0.0122,0.0019,0.0457,-0.0146,-0.019,-0.007,-0.0315,0.025,0.2,0.2057,0.1162,-0.0259,0.0118,-0.019,-0.0217,0.0036,0.0036,0.0958,-0.0058,0.0198,持平
2010/10/1,0.0019,-0.0704,0.012,0.0053,0.009,0.0047,0.0909,0.0076,0.0169,0.0059,0.0144,-0.0095,-0.0029,0.3725,0.0191,0.0028,0.0421,0.0622,0.0441,0.1124,0,0.0126,0.0576,-0.0437,0.0675,0.0551,0.0851,-0.047,-0.0269,-0.0894,0.0275,0.21,-0.1197,0.0548,-0.0349,0.0324,-0.0284,0.0135,-0.0042,-0.0687,-0.0251,-0.0232,0.0211,持平
2010/11/1,0.0026,-0.01,0.0197,0.0097,0.0033,0.0021,0,0.0091,0,0,0,0,0,0,0,0,0.0139,0.0367,0.0233,0.0106,0,0.0362,0.0045,0.0112,0.0853,0.0201,0.0285,0.0889,-0.0158,-0.058,-0.0225,0.27,-0.0036,-0.1327,0.0182,-0.0935,0.018,0.0271,0.0025,0.053,-0.0279,-0.0257,0.0171,上升
2010/12/1,-0.0019,0.1194,0.0331,0.0269,0.0137,0.0213,0.0833,0.0015,0,0,0,0,0,0,0,0,0.0238,0.0397,0.0356,-0.043,0,0.0467,0.056,0.0222,0.0681,0.0173,0.0583,0.1984,-0.015,0.3507,-0.0079,0.4,0.0534,0.0936,0.0389,0.0053,0.0297,-0.0333,0.0043,-0.0191,-0.0061,-0.0386,0.0511,持平
2011/1/1,0.0006,0.8679,0.0274,0.0204,0.0131,0.2705,0,0.0045,0.0204,0.0074,0.01,0.0213,-0.0063,0.3129,0.0239,0.0057,0.0294,0.0325,0.0331,-0.0279,0,0.019,-0.0244,-0.0116,0.0572,-0.0232,0.0039,0.0269,-0.0254,-0.1579,0.0151,0.25,0.3463,-0.066,0.0376,0.0416,0.0468,0.0278,0.001,-0.0236,-0.0508,-0.0127,0.0221,持平
2011/2/1,0.0081,-0.4471,-0.0206,-0.0116,-0.0007,-0.1276,0,0.0112,0,0,0,0,0,0,0,0,0.0328,0.0244,0.03,0.0381,0,0.0165,-0.0285,-0.019,0.0566,0.0089,0.0018,0.0579,0.006,-0.3208,-0.0713,0.12,-0.0683,-0.0978,-0.0325,-0.1222,-0.0122,0.0137,0.0015,0.0281,0.025,-0.0064,-0.0254,持平
2011/3/1,-0.0017,-0.1088,-0.0025,-0.0063,0.0004,-0.0321,0,0,0,0,0,0,0,0,0,0,-0.0089,-0.022,-0.0126,0.0243,0,-0.0725,-0.01,-0.0181,-0.0526,0.0355,0.1475,-0.0447,0.0068,0.5153,-0.1753,-0.1,-0.5218,-0.0415,-0.1489,-0.1267,-0.1871,-0.1439,-0.0018,-0.1653,-0.1786,0.0108,-0.0192,持平
2011/4/1,0.002,-0.0028,-0.0144,-0.0027,0.0064,-0.006,0.0769,0.0044,-0.0021,-0.0059,0.0007,-0.0088,-0.0185,0.0663,-0.0056,-0.0115,0.0293,0.0275,0.0207,0.0184,0,-0.0211,0.0084,-0.0202,0.0052,0.0416,0.0685,0.0085,-0.0169,-0.2065,0.3278,0.47,0.8403,0.2074,0.2225,0.3378,0.29,0.1507,0.0031,0.3002,0.2893,-0.0448,0.0334,持平
2011/5/1,0.0003,0.0324,-0.0088,-0.0068,-0.0061,-0.0104,0,0.0132,0,0,0,0,0,0,0,0,0.0117,0.0064,0.0051,-0.0564,0,0.0006,0.0301,0.0025,-0.0036,0.0197,-0.0789,-0.0802,-0.0089,0.0153,-0.0524,0.17,-0.002,-0.2794,-0.0443,-0.1084,-0.0621,-0.0197,0.0016,-0.0102,-0.1387,-0.0424,0.0056,持平
2011/6/1,0.0014,-0.0087,0.0374,0.0049,0.0055,0.0034,0,0.0065,0,0,0,0,0,0,0,0,-0.0384,-0.0452,-0.0381,-0.0419,0,-0.0113,0.0137,-0.0017,-0.0729,0.0112,-0.05,-0.0528,0.0024,-0.0452,0.0062,0.35,-0.1696,0.6115,0.0274,0.1105,-0.0064,0.0018,0.0026,0.004,0.1773,-0.0047,-0.0182,持平
2011/7/1,0.0002,0.0214,-0.0032,0.0129,0.0096,0.0065,0.0714,0.0083,-0.0001,-0.0117,0.0088,0.0158,-0.0735,0.2051,-0.0216,-0.0418,0.0343,0.0457,0.0294,0.024,0,0.0477,0.0039,0.0007,-0.0089,0.0322,0.0109,-0.0045,0.0008,0.1842,-0.0004,0.38,0.2406,-0.3205,-0.0214,0.0376,-0.0038,0.0342,0.0024,-0.0932,-0.0949,0.0187,-0.0078,下降
2011/8/1,-0.0008,-0.0065,0.0222,0.0085,-0.0012,-0.0008,0,0.0171,0,0,0,0,0,0,0,0,-0.0948,-0.1089,-0.1056,-0.0653,0,-0.0924,-0.1049,-0.0088,-0.123,0.115,-0.113,-0.232,0.0048,0.2356,0.0062,0.85,-0.2218,-0.2424,0.0098,-0.0516,0.0147,0.0131,0.0053,0.1192,-0.0158,0.0138,-0.1057,下降
2011/9/1,0.0009,0.0216,-0.0088,-0.0067,0.0031,0.0039,0,0,0,0,0,0,0,0,0,0,-0.0133,0.0078,-0.0096,-0.051,0,-0.0416,-0.0531,0.0385,0.0226,0.0021,-0.0085,-0.1406,0.0257,-0.2914,-0.0241,0.16,0.1737,-0.1913,-0.0212,0.1359,-0.0226,-0.0294,0.003,-0.0807,-0.0476,0.0091,-0.0487,持平
2011/10/1,0.0018,-0.0617,-0.0091,-0.0029,0.0047,0.007,0,0.0095,-0.0157,-0.0263,-0.0087,0.001,-0.0863,0.1166,0.0031,-0.0096,0.0305,0.028,0.0284,-0.024,0,0.0044,-0.0002,0.0032,0.0286,-0.0524,0.0096,0.0831,0.019,-0.1421,0.013,-0.02,-0.0138,-0.0213,-0.0584,-0.1032,-0.0256,0.0131,-0.003,-0.0325,-0.0452,-0.0382,-0.0054,持平
2011/11/1,0.0023,-0.0184,0.0171,0.0022,0.0024,0.0031,0,0,0,0,0,0,0,0,0,0,0.025,0.0044,0.0159,0.0231,0,-0.026,0.0428,0.0088,0.0136,0.0435,0.1242,-0.0575,-0.0013,0.0473,0.0184,0.15,-0.1132,0.0764,0.0316,-0.0442,-0.0195,0.0127,0.0013,0.1418,0.08,0.0047,-0.0095,下降
2011/12/1,0.0019,0.1447,0.0212,0.0206,0.0103,0.0295,0,0,0,0,0,0,0,0,0,0,0.023,-0.0018,0.0138,-0.0846,0,0,-0.0033,0.0214,-0.0263,-0.0577,0.0145,-0.0187,0.0008,-0.2542,-0.0062,0.17,0.1453,0.113,-0.0411,0.0462,-0.0007,-0.058,0.002,-0.0988,-0.0446,-0.0047,-0.0421,持平
2012/1/1,-0.0008,0.835,-0.004,0.0157,0.016,0.1949,0,0.0017,0.0254,0.0292,0.0184,0.0117,0.0703,-0.0239,-0.0059,-0.0036,0.0394,0.0546,0.0461,0.0006,0,0.013,-0.0085,0.0094,0.0856,0.0111,0.0177,-0.0127,-0.0084,-0.1061,-0.0006,0.15,0.4098,0.1883,-0.003,-0.0817,0.0126,0.0237,0.0013,-0.0189,-0.0437,-0.0234,0.0298,上升
2012/2/1,0.002,-0.4972,-0.0006,-0.0067,-0.0025,-0.1044,0,0,0,0,0,0,0,0,0,0,0.0269,0.0675,0.0399,0.0515,0,0.0726,0.0564,-0.019,0.0736,0.0504,0.0194,0.008,-0.0158,1.161,-0.141,-0.11,-0.3159,-0.175,-0.0835,-0.03,-0.1159,-0.0502,0.0005,-0.1275,-0.0384,0,0.0946,持平
2012/3/1,0.0009,-0.0184,-0.0175,-0.0032,0.0022,-0.0211,0,0,0,0,0,0,0,0,0,0,0.0148,0.0365,0.0272,0.0076,0,0.0779,0.0633,0.0079,0.0085,-0.0391,0.0386,0.1032,-0.0004,-0.1686,0.0699,-0.02,-0.2782,-0.0094,0.0774,-0.1554,0.0934,-0.0211,-0.0015,0.0953,-0.031,0.0167,0.0209,下降
2012/4/1,0.0045,0.0025,-0.0009,-0.0048,-0.0008,-0.0076,0,0,-0.0016,0.008,-0.0004,0.0103,0.0271,-0.1154,0.0018,0.0163,-0.0037,-0.0003,-0.002,-0.0114,0,-0.0336,-0.013,-0.001,-0.0292,-0.015,-0.0269,-0.0619,-0.0021,-0.3349,0.1262,0.15,0.6787,0.2516,0.1242,0.3681,0.1263,0.0634,0.0014,0.1192,0.1197,-0.0188,-0.0498,持平
2012/5/1,0.0004,0.0108,0.0091,-0.0026,-0.0036,-0.0084,0,0,0,0,0,0,0,0,0,0,-0.0238,-0.0444,-0.0326,0.0135,0,-0.0815,-0.0605,0.0193,-0.0746,-0.0377,-0.0835,-0.1169,0.0009,0.0071,-0.0599,0.01,-0.2568,0.0797,-0.0329,-0.0875,-0.0521,-0.0209,0.0013,-0.0319,-0.0064,-0.0168,-0.0346,持平
2012/6/1,-0.0001,0.0227,0.0111,0.0009,0.0012,0.0089,0,0,0,0,0,0,0,0,0,0,-0.0138,-0.0173,-0.0133,-0.0444,0,-0.0231,-0.0428,0.0152,-0.0363,0.0078,-0.13,-0.1015,0.0145,-0.1408,0.0228,0.14,0.2571,0.134,0.0335,0.1519,0.0303,0.0477,0.0019,0.0171,0.0248,0.0049,-0.0291,持平
2012/7/1,0.0024,-0.0112,0.0136,0.0087,0.0023,-0.0027,0,0.0139,0.0169,0.0023,0.0069,-0.0144,0.0027,0.214,0.0363,0.0172,0.0215,0.0245,0.0274,-0.0498,0,0.0142,0.0297,0.0097,-0.0048,-0.0051,0.0671,-0.0681,0.0019,0.0902,0.0188,0.15,-0.0004,0.1891,-0.0553,-0.1041,-0.0509,0.0004,0.0017,-0.0504,-0.0338,0.0218,0.0062,持平
2012/8/1,0.0047,-0.0157,-0.0075,0.0102,0.0073,0.0008,0,-0.0014,0,0,0,0,0,0,0,0,0.0251,0.0385,0.0321,-0.0251,0,0.0216,0.0411,-0.0113,0.077,0.0235,0.0708,0.114,-0.0006,0.1654,-0.0069,0.48,-0.2497,-0.1616,0.0497,0.0852,0.0447,0.0192,0.0026,0.0339,0.1544,0.0238,0.031,持平
2012/9/1,0.0017,0.0492,-0.0016,0.0014,-0.0027,0.0118,0,-0.0027,0,0,0,0,0,0,0,0,0.0216,0.0343,0.0285,-0.0209,0,-0.0001,0.031,-0.028,-0.0093,0.0729,0.0042,0.0256,-0.0149,0.0194,0,0.1,0.0826,-0.0664,0.0089,0.0206,0.0032,-0.0195,0.0018,-0.0138,-0.1522,0.0209,0.027,持平
2012/10/1,0.0019,-0.0659,0.0041,-0.004,0.0003,-0.0016,0,-0.0082,0.0023,-0.0086,-0.0054,0.0118,-0.03,0.1247,0.0027,-0.013,-0.0028,-0.0244,-0.0039,0.0145,0.0271,-0.0135,-0.2422,-0.001,-0.0539,-0.0025,-0.0527,0.0054,-0.0086,-0.1709,0.0327,-0.01,-0.0753,-0.2435,-0.0399,-0.1096,-0.0357,0.0039,-0.002,0.0965,-0.0136,-0.0182,-0.0226,持平
2012/11/1,-0.003,-0.0216,0.0044,0.0047,0.0048,0.0107,0,-0.0028,0,0,0,0,0,0,0,0,-0.0362,-0.039,-0.0301,-0.0273,-0.0461,0.0263,-0.023,0.0117,-0.0099,-0.0132,-0.0317,-0.0462,-0.0048,0.0382,0.0219,0.04,0.2133,-0.0824,0.027,0.096,0.0236,0.0133,0.0017,-0.0458,0,0.0023,-0.0245,上升
2012/12/1,0.0031,0.1919,0.0366,0.029,0.01,0.0252,0,0,0,0,0,0,0,0,0,0,0.0192,0.0213,0.0199,0.0401,0.0301,0.0833,0.1336,-0.012,0.0351,-0.0215,0.0174,0.0381,-0.0018,0.125,0.0679,0.07,0.1842,0.0012,-0.0187,-0.09,-0.006,-0.0319,0.0017,-0.0654,-0.0822,-0.0139,0.0517,持平
2013/1/1,0.0042,0.2648,0.0251,0.0107,0.0105,0.0614,0,0,-0.003,0.0196,0.0114,-0.0087,0.0593,-0.2262,-0.001,0.0319,0.0358,0.0407,0.0409,0.0877,0.1069,0.0954,0.0774,0.0022,0.0609,-0.0083,0.0746,0.1085,0.001,0.0588,-0.0329,0.14,-0.0684,0.3863,-0.0198,-0.0954,-0.029,0.0143,0.0013,0.0458,0.0777,-0.0211,0.0168,持平
2013/2/1,-0.0001,0.038,-0.0081,0.0063,0.0056,0.0648,0,0,0,0,0,0,0,0,0,0,0.0259,0.0139,0.0216,0.0314,0.0275,0.0545,0.0281,0.0088,0.0445,-0.0257,0.0052,0.0412,0.0188,-0.4395,-0.0578,0.07,0.2522,0.0131,0.0449,0.1518,0.0702,0.0161,0.0005,-0.0195,0.1167,-0.0048,0.0224,持平
2013/3/1,-0.005,-0.3354,-0.0015,0.0018,0.0033,-0.0435,0,0,0,0,0,0,0,0,0,0,0.0323,0.0211,0.0255,-0.0366,-0.0439,0.0801,0.002,0.0252,0.0208,-0.0221,-0.0248,-0.0111,0.0037,0.674,-0.2178,-0.3,-0.3943,-0.1104,-0.1785,-0.2334,-0.2337,-0.1492,-0.0018,-0.2222,-0.2764,0.0192,-0.0033,持平
2013/4/1,0.0008,0.0073,0.0054,-0.0036,0.0013,-0.0101,0,0,0.0099,-0.0041,0.0081,-0.0009,-0.0348,0.1948,0.0125,-0.0074,0.0179,0.0047,0.0128,-0.0369,-0.0343,0.08,-0.0172,-0.0007,-0.01,-0.0672,-0.0096,-0.1105,0.0027,-0.1118,0.2381,0.18,0.1414,0.3274,0.2244,0.2278,0.2386,0.1396,0.0005,0.401,0.4291,-0.0165,-0.0018,上升
2013/5/1,0.0008,0.0113,-0.0054,0.0071,0.0013,-0.0025,0,0,0,0,0,0,0,0,0,0,0.0338,0.0581,0.044,0.0238,0.0274,0.0989,0.0395,0.008,0.0788,-0.0464,0.0292,0.1074,-0.0012,0.2444,0.001,0.05,0.4209,-0.3011,-0.0212,0.0366,-0.0082,-0.027,0.0007,-0.0736,-0.0768,-0.024,0.048,持平
2013/6/1,0.0008,0.0107,0.0353,0.0104,0.0078,0.0012,0,0,0,0,0,0,0,0,0,0,-0.009,-0.0069,-0.0128,-0.0642,-0.0889,-0.0981,-0.0087,-0.016,0.0107,-0.052,0.011,0.1941,0.0048,-0.1845,0.0262,0.11,0.0356,0.769,0.0496,0.0775,0.0446,0.0322,0.0013,0.056,0.0785,-0.0025,-0.0342,持平
2013/7/1,-0.0019,0.0099,-0.0013,0.0103,0.0075,-0.0005,0,-0.0003,0.0079,0.0028,0.0035,-0.0054,0.0063,0.0637,0.0051,-0.0026,0.0236,0.0418,0.0308,-0.0498,-0.0578,0.0924,0.0191,0.0122,0.026,-0.0432,0.0914,0.1209,0.0005,0.2993,-0.0333,0.09,-0.3052,-0.1658,-0.0343,0.0447,-0.06,0.0103,0.0018,0.0007,0.0085,0.0197,0.0141,持平
2013/8/1,0.0002,-0.0186,0.0015,0.0067,0.0032,-0.0073,0,0,0,0,0,0,0,0,0,0,-0.0127,0.0225,0.0008,0.0299,0.0446,-0.0413,0.0921,-0.0174,-0.0227,0.0534,0.019,0.0641,0.0002,-0.1798,0.0324,0.68,0.1203,-0.3711,0.0551,-0.0199,0.0467,0.0212,0.0021,-0.0391,-0.0605,0.0266,-0.021,持平
2013/9/1,0.0039,0.0205,-0.0081,-0.0032,0.0001,0.0051,0,0,0,0,0,0,0,0,0,0,0.0049,0.0251,0.0102,0.0538,0.0384,0.047,0.0513,-0.0032,0.0418,-0.0033,-0.0026,0.0257,-0.0106,-0.0274,0.006,0.17,0.2888,0.0155,-0.0192,0.0023,0.0076,-0.0244,0.0016,0.0062,-0.1309,0.0188,0.0329,持平
2013/10/1,-0.0027,-0.0268,0.0069,0.0044,0.0059,0.0006,0,0,0.0149,0.0231,0.0183,0.0009,0.0495,-0.0701,0.0134,0.0251,0.0013,0.0313,0.0195,0.0006,0.007,-0.003,0.0116,-0.0162,0.0227,-0.0233,-0.0537,-0.0716,-0.0083,0.162,0.0521,0.06,-0.0185,0.3538,-0.0418,-0.0451,-0.0517,0.029,-0.0017,-0.0155,0.1354,-0.0208,0.0211,持平
2013/11/1,0.0011,-0.0141,0.0167,0.0036,0.002,0.0122,0,0,0,0,0,0,0,0,0,0,0.038,0.0284,0.0369,-0.0113,-0.0244,0.0421,0.0622,0.0119,0.0108,-0.0328,-0.0666,0.0416,0.0046,-0.1273,0.0296,0.15,0.0537,-0.1666,0.0263,0.0008,0.0472,0.0126,0.0016,0.0421,-0.0348,0,-0.0154,持平
2013/12/1,0.003,0.1201,0.0392,0.0273,0.0081,0.0236,0,0,0,0,0,0,0,0,0,0,0.0142,0.0299,0.0136,0.0007,-0.0118,0.0485,0.0164,-0.0064,0.028,-0.0382,0.0431,0.0682,0.0072,0.0278,0.0408,0.24,-0.3557,0.1929,-0.0226,-0.0586,-0.02,-0.0279,0.002,-0.0322,-0.0476,-0.0189,0.0236,持平
2014/1/1,0.0033,0.9056,0.0204,0.024,0.013,0.2361,0,0.0003,0.0059,0.0099,0.0014,0.0407,0.0108,-0.0424,0.0123,0.0193,0.0092,0.0193,0.0081,-0.0587,-0.0644,-0.0049,-0.0016,0.0067,0.029,0.0146,-0.0297,-0.0173,0.0131,0.0946,0.0326,0.06,0.5301,0.5536,0.0345,-0.0242,0.0323,0.0398,0.0008,0.0249,0.2002,-0.0192,0.0161,持平
2014/2/1,0.0001,-0.5271,-0.0247,-0.008,0.0034,-0.1276,0,0,0,0,0,0,0,0,0,0,-0.0176,0.0109,-0.0029,0.0271,-0.0065,-0.0617,-0.0161,-0.0053,0.0293,0.0479,0.0599,-0.0515,0.006,-0.179,-0.1475,0.05,-0.0703,-0.4611,-0.041,-0.0142,-0.0316,-0.0041,0.0004,-0.0634,-0.1762,-0.0147,-0.0083,持平
2014/3/1,0.0067,0.023,0.0111,0.0019,0.0043,-0.0233,0,0,0,0,0,0,0,0,0,0,0.0219,0.0183,0.0256,-0.0262,-0.0573,0.0053,0.0465,-0.0069,0.0475,0.0262,-0.0016,0.0075,0.0032,0.391,-0.1492,-0.08,-0.2914,0.146,-0.1039,-0.1034,-0.1531,-0.1557,-0.0014,-0.1202,-0.0657,0.0174,0.0225,持平
2014/4/1,0.0014,-0.0082,0.0024,0.0023,0.0036,-0.0046,0,0,0.0124,0.0005,0.0101,-0.0112,-0.0147,0.1586,0.0242,0.0081,0.0056,-0.0367,0.0004,0.0185,0.0233,-0.0149,-0.0528,0.0001,0.0075,-0.0284,0.0152,-0.0089,-0.007,-0.0216,0.2407,0.19,0.265,0.4576,0.1769,0.1414,0.2035,0.1355,0.0007,0.3122,0.37,-0.0147,0.0245,持平
2014/5/1,0.0005,0.0501,-0.0144,-0.0067,-0.0006,0.0024,0,0,0,0,0,0,0,0,0,0,0.0102,0.0039,0.0137,-0.0215,-0.021,-0.0091,-0.0015,0.0009,0.0055,-0.0081,-0.0012,-0.0518,-0.0023,-0.0663,0.0257,0.16,0.1124,-0.1601,-0.0081,0.0264,0.028,0.0048,0.0013,-0.0407,-0.0736,-0.0298,0.004,持平
2014/6/1,0.0004,-0.0432,0.0187,0.0049,0.0021,0.0006,0,0,0,0,0,0,0,0,0,0,0.0167,0.0477,0.0303,0.0065,0.0039,0.055,0.0557,0.0059,0.073,-0.0045,0.0318,0.0155,-0.0045,0.0888,-0.0238,0.17,-0.1492,-0.3065,0.0426,0.0779,0.0121,0.0223,0.0014,-0.0037,-0.0841,-0.0153,0.0328,持平
2014/7/1,-0.0004,0.0781,0.0123,0.0142,0.0096,-0.0023,0,0,0.0113,0.0145,0.0119,0.0089,0.0249,-0.0258,0.0222,0.0288,0.0086,0.0234,0.0134,0.0212,0.0169,0.0164,0.0437,0.0013,0.0199,0.0226,-0.0256,-0.0241,-0.0014,0.2663,0.019,0.14,-0.0366,0.3361,-0.004,-0.0071,-0.0266,0.012,0.0008,0.0057,0.1388,0.0182,0.0265,持平
2014/8/1,0.0023,-0.0301,0.0036,0.0073,0.0046,0.0103,0,0,0,0,0,0,0,0,0,0,-0.0125,0.0069,-0.0059,0.0633,0.0723,-0.0013,-0.0282,0.0164,-0.0212,-0.0125,-0.0622,-0.0467,0.0009,-0.2532,-0.0177,0.74,0.1279,-0.0198,0.0391,0.0512,0.0474,0.0085,0.0025,-0.0089,-0.0647,0.0255,-0.022,持平
2014/9/1,0.0002,-0.0027,-0.0027,-0.0062,-0.0066,-0.0021,0,0,0,0,0,0,0,0,0,0,0.0193,0.0194,0.0162,0.0445,0.0157,0.0384,0.0365,0.0307,0.0336,-0.0442,-0.0303,0.0484,0.0049,-0.1322,0.0046,0.22,-0.1744,-0.259,-0.0017,0.0129,-0.0369,-0.0305,0.0017,0.0479,-0.0274,0.0149,-0.004,下降
2014/10/1,-0.0009,-0.0492,0.004,-0.0007,0.0043,0.0083,0,0,0.005,0.0061,0.0062,0.0096,0.0035,-0.0057,0.0003,0.0011,-0.0232,-0.0326,-0.0281,0.0162,0.0041,-0.0348,-0.0359,0.016,-0.0682,-0.0118,-0.0947,-0.0947,0.0092,0.1126,0.1424,-0.03,0.1782,0.1868,-0.0146,-0.0428,0.0036,0.0317,-0.0008,-0.0572,0.031,-0.0294,-0.0444,持平
